tweet;gender
@carlesral Qué cojonazos tenéis.De tamaño inversamente proporcional a vuestra vergüenza, fanáticos.;1
@carlesral La corrupsió es parte integral del pruses y de quienes lo fomentan.El barco de mas, el periodiquillo de puigdemona, los coches de lujo de pujol jr.....;1
@carlesral Jajaja;1
@carlesral 🤔🤔🤔🤔 pues muchos de los diputados electos tendrían que dar un paso al costado. Porque han vivido en el cuento.;1
@carlesral Y usted apoyando a la marca blanca de CiU. Que caradura;1
@carlesral En Tabarnia no habrá corrupción https://t.co/kw6u2Odq9k;1
@carlesral Lo que demuestra es que sois la comunidad autónoma con más corruptos de toda España;1
@carlesral Jajajajajaja.... Me parto... Jajajajaj;1
@carlesral Pues vais hacer President a un paio de CiU, PdeCat, JxCat o como leches se quieran llamar ahora. Sois cómplices de la corrupción por mucho que digáis, eso se llama ser muy cínico. Venga ya podéis votar champions 👍🏻;1
@carlesral Sobre todo porque pretendéis investir a un presidente que es de JxCat que es Pdcat que es CDC que es CiU. Menudos jetas.;1
@carlesral Vergonzoso y vergonzante, que para tapar vuestro ignominioso pacto con la corrupta derecha catalana, tengas que echar la culpa al régimen del 78.;1
@carlesral Hipòcrites.;1
@carlesral Les vais a dar la presidencia otra vez, entonces?;1
@carlesral Jajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajjaja;1
@carlesral 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣Pa mearse!!!!! Por eso que sous socios de gobierno de los corruptos y lo pensáis volver a ser, no? A quién queréis engañar? Anda e iros un poquito a la mierda, hombre!!!!!!;1
"@carlesral Bons companys per fer la República...Perdoneu però sou els PAGAFANTAS de la corrupció de la Generalitat més rància. CDC -&gt; PdeCAT -&gt; JXCat https://t.co/TQf6m2H3FY";1
@carlesral @cupnacional https://t.co/fOkx0DD1mS;1
@carlesral Que te procupa a ti ..el 78..y como vuelvas a llamarnos regimen te hundo en la mierda que te rodea ..cerdo hijo puta.;1
@carlesral @cupnacional Demaneu “compromís” pero de mientras a apoyarles otra vez a formar gobierno. 😂😂😂;1
@carlesral @VilaWeb No olvidemos lo que pasó el 1-O;1
@carlesral Ajudeu-nos-hi CUP!;1
@carlesral Com? Jo ja no m'enfio de la política;1
@carlesral Siiii! Però primer hem d’assegurar-nos presidència//*// i Mesa! Ens necessiten #dempeus;1
@carlesral Sóm REPUBLICA i l'hem de defensar amb el NOSTRE cos ||*||;1
@carlesral @VilaWeb Burdo montaje según el cerdo de Zoido...;1
@carlesral @Som27iMes I tots suposo!;1
@saladiesergi Que cracs!! I quina llàstima que estigueu tant poc temps!!!!!;1
@saladiesergi Tindré tomàquets de l’hort? 🤔;1
@saladiesergi @cupnacional gràcies per la feina;1
@saladiesergi @cupnacional Gràcies, molt bona feina!;1
@saladiesergi @cupnacional Gràcies a tu, Sergi! #Seguim #Dempeus;1
@saladiesergi @cupnacional Gràcies per tant, gràcies per molt!;1
@saladiesergi @cupnacional Aki loh der sut tehperem  amb les falç ven afilaetes ✊✊;1
@saladiesergi @cupnacional Gràcies 😘;1
@saladiesergi @cupnacional Sempre #Dempeus !!;1
@saladiesergi @cupnacional Gràcies a tu!;1
@saladiesergi @cupnacional Gràcies crack!! Seguim #Dempeus 😘;1
@saladiesergi @cupnacional Bona feina;1
@saladiesergi @cupnacional Moltes gracies x tot i x tant! Ens veiem als carrers. Una abraçada Sergi!;1
@saladiesergi @cupnacional ❤️✊🏽Gràcies Sergi!;1
@saladiesergi @cupnacional Seguiu 💪;1
@saladiesergi @cupnacional Gràcies pel treball dur i honest.;1
@saladiesergi @cupnacional Una abraçada Sergi! 💪💪💪💪💪💪;1
@saladiesergi @cupnacional Gràcies a tu, seguim i #ambunsomriure;1
@saladiesergi @cupnacional 2 anys i encara sense tomàquets de l'hort. 😬 Seguim! ✊;1
@saladiesergi @cupnacional Gràcies per tot, mestre!;1
@saladiesergi @cupnacional Això no s'ha acabat. Seguim el camí. Sempre dempeus¡¡;1
@saladiesergi @cupnacional Gràcies per la feina;1
@saladiesergi @cupnacional Gràcies a tu!;1
@saladiesergi @cupnacional Bona feina mano, pots estar orgullós. SALUT!;1
@saladiesergi @cupnacional Tira cap al tros que se't perdrà tot, merci pel curro;1
@saladiesergi @cupnacional Hi tornareu.;1
@saladiesergi Gràcies x la gran feina q has fet!;1
@saladiesergi @cupnacional UNO DI NOI!!gran feina!felicitats;1
"@saladiesergi @cupnacional Bona feina paio. Ara l'hort (i el safrà), t'esperen ;-)";1
@saladiesergi @cupnacional Gràcies;1
@saladiesergi @cupnacional Molta sort amb futurs projectes Sergi! Ets un gran!;1
@saladiesergi @cupnacional Heu fet una gran feina companyes!!!;1
@saladiesergi @cupnacional Bona feina Saladié.;1
@saladiesergi @cupnacional A tu maco!;1
@saladiesergi @cupnacional Bona feina, Sergi! I Gràcies per les hores!;1
@saladiesergi Molt bona feina Sergi! Se't trobarà a faltar 😉;1
@mgabriela_serra  https://t.co/zT8sI2zbKt;-1
@JosepAlmeria @CarolinaPunset Gracias amigo!!;1
@MonicaCompromis @eldiarioes Amb mi, vosté no té cap compromís.;-1
@MonicaCompromis @eldiarioes Tros de soca.;-1
@MonicaCompromis @eldiarioes Y esta persona es diputada, el nivel de Cs es tremendo. Y si está persona es animalista, a que espera para pedir a su partido la eliminación de las corridas de toros, por ejemplo..;-1
@MonicaCompromis @eldiarioes ...y seres y entes y demás malas hierbas.;-1
@MonicaCompromis @eldiarioes ..i vuits i nous i cartes que no lliguen!;-1
@MonicaCompromis La auténtica convivencia se producirá cuando impongáis vuestras leyes y vuestras ideas. Y cuando podáis eliminar a quien se oponga (botiflers).Pero mientras haya quien piense por su cuenta y quiera actuar en conciencia, estaréis oprimidos y no habrá convivencia. ¿no?;-1
@MonicaCompromis @ABC_CValenciana 💟💟💟💟💟;-1
@MonicaCompromis @generalitat diem-li-ho a Puig, no amb el nostre nom Mònica;-1
@MonicaCompromis @Nomdedeu Lo reconozco, diputada;-1
"@MonicaCompromis El món a l'inrevés, pa cagar-se i no torcar-se... ""stranger things""...";-1
@MonicaCompromis Qué burda tergiversación de lo que nuestra compañera dijo. Ante la incontestable realidad, no hay argumentos. 👇https://t.co/RAvUN1LpMI;-1
@MonicaCompromis https://t.co/czteBTFHSW;-1
@MonicaCompromis Que van a dir estos traidors a la nostra terra? Algo coherent? ja!;-1
@MonicaCompromis Creo que este twitt tergiversa la realidad de lo que pasó. Esa mujer, como la mayoría de valencianas/os defendemos la libertad lingüística, no la imposición;-1
@MonicaCompromis Sabe usted que tergiversa sacando de contexto una frase.. es algo muy manido. Por otra parte si sólo tiene eso que decir al respecto quiere decir que no tiene nada mejor que alegar a una comparecencia brillante y eso nos congratula a muchos valencianos. Gracias;-1
@MonicaCompromis Pues lo que demuestra es cuan hartos estamos de vuestras imposiciones y vuestras manipulaciones y también que es una persona civil, ni político ni orador, si no una persona normal. Una madre muy insatisfecha con vuestro trabajo;-1
@MonicaCompromis @JaumeICastigaor A mi des de q vaig naixer m'han imposat el castellá, q em diguen algú q li han imposat el valenciá;-1
@MonicaCompromis El País Valencià no existe como tal. ¿Qué coño es esto?;-1
@MonicaCompromis Fantástica pregunta, sí señor. La que nos estamos haciendo todos los valencianos. ¿Qué coño está pasando con esa manía de querer cortar con el castellano? Eso sí que es dictadura.;-1
@MonicaCompromis Sí solo te has quedado con esa frase de la intervención es que te escuece.Será vuestra metodología tergiversar las palabras de los que no piensan como vosotros?Que miedito dais!!!;-1
@MonicaCompromis Pues sí, Mónica: ¿qué coño estáis haciendo? ¿A qué coño jugáis? Te lo preguntaré de otra forma: ¿qué cojones estáis haciendo?;-1
@MonicaCompromis El nerviosismo que demuestran algunos es señal inequívoca de que nuestra compañera ha dado en el clavo. Libertad, un concepto que escuece.;-1
@MonicaCompromis Me alegra de que hagas ese comentario, eso es señal de que el discurso de la representante de @ddelcastellano ha sido impecable e irrebatible, por eso has necesitado sacar una frase de contexto (una frase que ni siquiera se ha dicho tal cual) para desacreditarlo.;-1
@MonicaCompromis Creo que es la espontaneidad de una persona que está hasta las narices de la falsa democracia que predica su gobierno valenciano;-1
@MonicaCompromis ¿Has escuchado el resto o sólo esa frase para tener algo q escribir?;-1
"@anabarcelochico exige que se ilegalice al @ppcv tras conocerse testimonip de Francisco Correa con Fiscalía. Además señala a Francisco Camps como el ""eslabón perdido"" de Gurtel con la GVA https://t.co/lnYvEVZzl5";-1
"@JorgeBellver Por unas razones o por otras no confío en que Ciudadanos o Vox sean opciones sensatas para afrontar el recrudecimiento del catalanismo; no se crea, tampoco confío en el @ppcv. Sólo me queda obviar las estructuras e interpelar a las personas.";1
@JorgeBellver lee el mundo cv .lo de c9 .y tienes materia a saco .  O los matas o t matan .Tu mismo .   Pregunta te den los programas firmados y contratados hasta ahora .la clave .. César Martí . Hazme caso Jorge;1
@VicenteBetoret Te veo muy echao p'alante para tal y como está el tema hoy con tus compañeros... te presentas para alcalde de la ciudad?;1
@boixalfred 😰😥;1
@isabelbonig propone en #FITUR2018  a @ximopuig contratar inspectores para acabar con los apartamentos turísticos ilegales y olvidar la tasa https://t.co/nwkZYHUphP;-1
@isabelbonig Te llenas la boca nombrando España constantemente, a los Valencianos que nos den, primero España y los Valencianos ya veremos. Vergonya dones.;-1
@isabelbonig Al menos, multa al contratista de la Obra por notorio acceso de personas ajenas a la obra https://t.co/k1pvEMxN06;-1
@isabelbonig .. pero Isabel después de ver el mundo cv lo de c9 nueva .... Q esperas pedir dimisiones .compareciencias. y más y más .   Alucinaras reparto botin .   Indaga .. feme cas vallera;-1
@isabelbonig anuncia una iniciativa en Les Corts y mociones en ayuntamientos para mantener la prisión permanente revisable. @ppcv  https://t.co/iiJ4Ct4Xpj;-1
@isabelbonig Y cuando se esta en el otro lado más aún, España es generosa en todo. Dona Vida.;-1
@isabelbonig comienza la carrera electoral del @ppcv hacia el 2019 https://t.co/R38dEs5CoE;-1
@isabelbonig desvincula al @ppcv de hoy de la #gurtel https://t.co/FUvMYo0tTv;-1
@isabelbonig @ppcv ¿estáis vivos?¿nada qué decir? Tranquilos en dos dias os van a llamar. LLADRES;-1
@isabelbonig @PPopular Del dicho al hecho.....;-1
@isabelbonig @PPopular Pero seguro que luego no volveréis a robar, pillines??????? https://t.co/2kP01aluyu;-1
@isabelbonig @PPopular La Conselleria de Educación se quedará sin casi 8 millones de euros que el Ministerio ha procedido a retener por proyectos no ejecutados en tiempos del PP y que debían llevarse a término con fondos europeos. ¿Los pagáis con vuestro patrimonio?;-1
@isabelbonig @PPopular https://t.co/KyCzpxZgfO;-1
@isabelbonig @PPopular No veo robar entre los objetivos. ¿Se os ha olvidado ponerlo?;-1
@isabelbonig @PPopular (Objetivo secundario: que no nos entruyen a medio partido).;-1
@isabelbonig @PPopular Robar?;-1
@isabelbonig @carmencontelles passejant pel mercat municipal interessant-se per Ontinyent https://t.co/oEBSTZCTmC;-1
"@mercaballero2 en @eldiariocv: “Somos socialistas para defender con valentía nuestros valores y decisiones, y eso pasa también por defender nuestro proyecto con claridad ante nuestra militancia; proyecto formado por decisiones pasadas y propuestas futuras”https://t.co/FrYMHTHk2Z";-1
@mercaballero2 https://t.co/zUcoB89E3C;-1
"@mercaballero2 exige al PP que “reclame al ciudadano Francisco Camps que abandone el Consell Jurídic Consultiu"". Información vía @elperiodicoaqui https://t.co/B3acZcoAXR";-1
@mercaballero2 @Nomdedeu La mala, no. Aquí somos todos buenísimos, diputada y secretaria provincial. Es que se nos quiere poco. Pero hoy es viernes. Buen finde y cuídate;-1
@mercaballero2 @Nomdedeu Pero luego, a micrófono abierto decís poquito poquito, así que no queda otra que celebrar estos desahogos 2.0;-1
@mercaballero2 @Nomdedeu Bueno. Tu secretario general basó durante meses su estrategia de comunicación en sus mensajes en redes, sin contestar preguntas de los mdc. No es nada nuevo;-1
@mercaballero2 @SERvalencia Panda de corruptoss;-1
@mercaballero2 @SERvalencia Todos como Papillón pero sin escape;-1
@mercaballero2 @SERvalencia Si....y.....;-1
@mercaballero2 @SERvalencia Ya veremos si al final Camps se vuelve a ir de rositas;-1
@JCcaballeroM: “La unidad y la igualdad son principios fundamentales para defender nuestros principios”. https://t.co/jb1VJ6WV9w;1
@JCcaballeroM: “El @PPopular es el único partido que históricamente ha defendido la unidad de españa 🇪🇸 “ https://t.co/nLhneXffAy;1
@JCcaballeroM: “A la política se viene a servir y no a servirse”. https://t.co/tVfFnEcOWG;1
@MarianCampello Que gran verdad @MarianCampello, el Progreso de verdad es conservar nuestro patrimonio!;-1
@VteCasanova Totalmente de acuerdo Vicente el @ppcv es la única garantía de q los toros sobrevivirán;1
@mjosecatala @abc_es De nada. Ya sabes que tengo mucha confianza en tu gestión. Te digo hace tiempo. Un saludo;-1
@mjosecatala anda cuéntanos… https://t.co/FvIcPBQsQy;-1
@mjosecatala #apadrinaunartista  y que sea yo www charoyague.es para un año lleno de arte;-1
@pepeciscar @okdiario Irresponsable decisión.;1
@pepeciscar Incluso a trabajar y q traiga el sueldo a casa....mola.;1
@pepeciscar Advierto bastante nivel de estultícia...;1
@Rafa_Climentg Más cooperativismo y menos Estado.;1
@Rafa_Climentg @monicaoltra Cierto.;1
"@Rafa_Climentg @monicaoltra Ha ""estat"" no ho se , pero,  ha segut clar que si ... 😏";1
@Estany_ Jajaja que bueno compa;1
@Estany_ ¡ https://t.co/RMylc5d4eG;1
@MJFSanSegundo @tonibolano Sólo como sugerencia. Tardarían menos de dos meses en limitar vía LOREG el derecho de sufragio pasivo en los casos de sujetos huídos de la justicia...;-1
@MJFSanSegundo claro que no, usemos la bandera multicolor, esa del arcoiris, que es lo mas. no pijoprogres?;-1
@MJFSanSegundo @ESdiarioCV Normal pásate por Jaén y veras a quien ayudan y a quien dan las espaldas. PRIMERO LOS ESPAÑOLES¡¡¡;-1
@MJFSanSegundo @elpais_espana El federalismo, despropósito socialista para España, calla cuando crece el sentimiento españolista.;-1
@MJFSanSegundo @elpais_espana No hablarán de ello claramente, pero lo tienen pactado con Podemos y Cs. Pobre España como caigamos en esas manos https://t.co/jsgNrqvJMb;-1
@MJFSanSegundo @elpais_espana EE.UU., con la aprobación de su Congreso espía a todo el mundo, incluidos los líderes europeos.Pero los medios dicen que la culpa es de Rusia, sin pruebas y sin rectificar cuando se las piden.https://t.co/FqBzlLtGSv;-1
@MJFSanSegundo Hay q aplicar la ley Antiterrorista y expulsar de las instituciones a los partidos aberchales!! Ilegalizarles ya!! 🇪🇸🇪🇸🇪🇸🇪🇸;-1
@MJFSanSegundo @elpais_espana Volverá a las andadas.;-1
@MJFSanSegundo @abc_es  https://t.co/TI2GRldabB;-1
@MJFSanSegundo Pa qué? Son del PP? No, pues eso.;-1
@MJFSanSegundo @CarolinaPunset Gracias dama;-1
@MJFSanSegundo @elmundoes Mejor gastar mucho menos de lo q se ingresa!! A dónde va a parar el dinero q pagamos los trabajadores para nuestras pensiones?!;-1
@MJFSanSegundo @elconfidencial  https://t.co/0owR9Clxpf;-1
@MJFSanSegundo @indpcom Normal. Echenique, ex de Cs.;-1
@franferri_ https://t.co/uwd3KIVRNW;1
@franferri_ esto que te parece? Eso no es robar? https://t.co/X0PRCOOGS7;1
@franferri_ chorizo,devuelve la pasta y dimite, perteneces a la casta política, así se empieza y se acaba con tramas tipo Gurtel;1
@franferri_ otro jeta más... https://t.co/ZrQesW7XzM;1
@franferri_ Una pregunta ¿els impostos tambe son bons quan paguen el teu kilometratge que no gastes i el teu sueldo de 6000€/mes? ¿O em d'entendre que el teu kilometratge es un servei social? Es que tinc dubtes. Ja em dius algo 🤔🤔🤔 @CristinaSegui_ https://t.co/jXKeW0TQKf;1
@franferri_ Ola fran tú k e lo k ase https://t.co/QkkHbSONYm;1
@franferri_ y secuaces, sin más oficio q el activismo político, estarían en el paro en sus condiciones normales por falta de preparación. https://t.co/24daUPzrBx;1
@franferri_ Valent!;1
@franferri_ 😍;1
@franferri_ El col·lectiu de docents interins també sap lluitar pels seus dretsSembla que ens heu oblidatOblidar és fàcilNosaltres també oblidarem a qui vam votar per a que no ens tornen a enganyar¿Me echáis una mano moviendo y firmando esta petición?https://t.co/F0SVV5vdZb;1
